the accused for Aggravated	False Arrest
arrested him	False Arrest
It is reported that while transporting the offenders from the squad car into the station, | <¢ and the accused officer gave chase. After apprehending the accused officer returned to the squad car to find fled. = was not in custody that time of report It is reported that while transporting the offenders from the squad car into the station NN ed and the accused officer gave chase. After apprehending « the accused officer returned to the squad car to find fled was not in custody that time of report	Lockup Procedures
The reporting party alleges that the accused officers removed his property which was not inventoried or returned The reporting party alleges that the accused officers removed his property which was not inventoried or returned.	Lockup Procedures
It is reported that the accused officer is decertified by the llinois Law Enforcement Training and Standards Board and no longer has the ability to practice as a law enforcement officer in lllinois. Itis reported that this certification was due to the fact that the accused officer was found guilty in the United States District Court, Northern District of lllinois under case number 07CR 276-1 of the offense of Civil Rights Violation before a Grand Jury (18-USC s242)	Operation/Personnel Violations
The reporting party alleged that the accused officers stopped the victim. without probable cause, devanieu mim and searched his vehicle without justification. The reporting party alleged that the accused officers stopped the victim, without probable cause, detained him and searched his vehicle without justification.	Illegal Search
The reporting party alleges that the accused officers were verbally abusive, failed to arrest her 14-year old son for a second time for battery and instead transported him to ‘ora mental evaluation. The reporting party alleges that the accused officers were verbally abusive, failed to arrest her 14-year old son for a second time for battery and instead transported him to for a mental evaluation.	Operation/Personnel Violations
THE REPORTING PARTY STATES THAT SHE WAS THE VICTIM OF A THEFT THAT WAS REPORTED UNDER RD# SHE ALLEGES THAT THE ACCUSED OFFICER FAILED TO PROPERLY DOCUMENT THE THEFT AND THE DAMAGES TO HER VEHICLE.	Operation/Personnel Violations
On May 13, 2013, at approximately 9:00 pm, ?(_drove south through the alley behind the 8300 block of S. Kerfoot Ave towards her home _with her daughters, _and the alley, _encountered Chicago Police Department Officers _(?Of?cer _and _(?Officer _who were driving a marked police car through the alley towards - 2 The officers exited their car and approached _At some point, _reversed from the alley while Officer _was at the side of _vehicle, causing injury to _Officers _and _pursued _and _was taken into custody after a physical confrontation. This investigation was open by the Independent Police Review Authority during the May of 2013 and closed by IPRA during the October of 2013. The investigation was then re? opened during the May of 2016 and has remained open throughout the pendency of a civil lawsuit initiated by -	Use Of Force
On January 18, 2007, a complaint was registered with the Independent Police Review Authority regarding an incident occurring in the 14th District, on October 10, 2006, involving two on-duty Chicago Police Department police officers (Officer A and Officer B), two on-duty Sergeants (Sergeant C and Sergeant D), and an on-duty Captain. It was alleged that Officer A falsely arrested the victim for drugs that did not belong to him, took money from the victim and failed to inventory or return the money, conducted a strip search without prior written approval from the Watch Commander, and failed to document on the arrest report that a strip search was conducted on the victim. It was alleged that Officer B falsely arrested the victim for drugs that did not belong to him, took money from the victim and failed to inventory or return the money, conducted a strip search without prior written approval from the Watch Commander, and failed to document on the arrest report that a strip search was conducted on the victim. It was alleged that Sergeant C kicked the victim in the groin, threatened to kill the victim, and directed profanities at the victim. It was alleged that Sergeant D failed to document the authorization for a strip search. It was alleged that the Captain failed to document the authorization for a strip search. IPRA recommended to NOT SUSTAIN the allegation that Officer A falsely arrested the victim for drugs that did not belong to him, because there was insufficient evidence to prove or disprove the allegations due to the officers statements they found drugs, physical evidence of drugs found on him, and the victims admission that he used drugs. IPRA recommended to NOT SUSTAIN the allegation that Officer A took money from the victim and failed to inventory or return the money due to the lack of evidence to support or refute the victims allegations. IPRA recommended to SUSTAIN the allegation that the Officer A conducted a strip search without prior written approval from the Watch Commander based on the officers own admission. IPRA recommended to SUSTAIN the allegation that Officer A failed to document on the arrest report that a strip search was conducted on the victim based on the officers own admission. IPRA recommended to NOT SUSTAIN the allegation that Officer B falsely arrested the victim for drugs that did not belong to him, because there was insufficient evidence to prove or disprove the allegations due to the officers statements they found drugs, physical evidence of drugs found on him, and the victims admission that he used drugs. IPRA recommended to NOT SUSTAIN the allegation that Officer B took money from the victim and failed to inventory or return the money due to the lack of evidence to support or refute the victims allegations. IPRA recommended to SUSTAIN the allegation that Officer B conducted a strip search without prior written approval from the Watch Commander based on the officers own admission. IPRA recommended to SUSTAIN the allegation that Officer B failed to document on the arrest report that a strip search was conducted on the victim based on the officers own admission. IPRA recommended a finding of UNFOUNDED for allegations that Sergeant C kicked the victim in the groin, threatened to kill the victim, and directed profanities at the victim due to the lack of evidence that Sergeant C had contact with the victim. In addition, the victim failed to report being kicked in the groin while being treated by medical authorities soon after the alleged incident. IPRA recommended a finding of EXONERATED for the allegation that Sergeant D failed to document the authorization for a strip search due to statements made by Officers A and B corroborating his story that the officers failed to seek out permission to conduct the strip search. IPRA recommended a finding of EXONERATED for the allegation that the Captain failed to document the authorization for a strip search due to statements made by Officers A and B corroborating his story that the officers failed to seek out permission to conduct the strip search. IPRA recommended a one (1) day suspension for both Officer A and Officer B.	Operation/Personnel Violations
On March 9, 2008, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on March 9, 2008 in the 8th District involving an off-duty Chicago Police Department (CPD) Officer (Complainant Officer A), two on-duty CPD Officers (Officers B and C), one on-duty CPD Sergeant (Sergeant D), one on-duty CPD Lieutenant (Lieutenant E), and one on-duty CPD Deputy Chief (Deputy Chief F). It was alleged that Complainant Officer A was intoxicated while off-duty; resisted a lawful arrest; failed to maintain control of his weapon; threatened improper government action; carried his firearm while consuming alcoholic beverages in violation of a General Order; and brought discredit upon the Department by creating a disturbance by attempting to kick in a door. It was alleged that Officer B called Complainant Officer A and Complainants B and C a racial epithet; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. It was alleged that Officer C failed to prevent misconduct; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. It was alleged that Sergeant D, Lieutenant E and Deputy Chief F individually discriminated against Complainant Officer A based on his racial status; submitted false reports regarding the arrest of Complainant Officer A; and failed to report misconduct. Based upon statements from the accused, complainants and witnesses, ET photographs, Department, OEMC, medical and alcohol/drug reports, IPRA recommended to SUSTAIN the allegations that the accused Complainant Officer A was intoxicated while off-duty; resisted a lawful arrest; failed to maintain control of his weapon; threatened improper government action; carried his firearm while consuming alcoholic beverages in violation of a General Order; and brought discredit upon the Department by creating a disturbance by attempting to kick in a door. IPRA recommended a finding of UNFOUNDED for the allegations that the accused Officer B called Complainant Officer A and Complainants B and C a racial epithet; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. IPRA recommended a finding of UNFOUNDED for the allegations that Officer C failed to prevent misconduct; physically abused Complainant Officer A; discriminated against Complainant Officer A based on his racial status; falsely arrested Complainant Officer A; submitted false reports regarding the arrest of Complainant Officer A; failed to report misconduct; and subsequently provided a false statement to IPRA. IPRA recommended a finding of UNFOUNDED for the allegations that Sergeant D, Lieutenant E and Deputy Chief F individually discriminated against Complainant Officer A based on his racial status; submitted false reports regarding the arrest of Complainant Officer A; and failed to report misconduct. IPRA recommended a thirty (30) day suspension for the accused Complaint Officer A.	Conduct Unbecoming (Off-Duty)
The complainant stated that she was arrested for Reckless Driving. Upon being released from police custody the complainant discovered her $600 Coach purse and her $300 Kors wallet were missing. The complainant alleged that the accused officer(s) failed to inventory or return her property	Lockup Procedures
ails) Weapon Types Victim/Offender Situation Armed?	Illegal Search
The reporting party/victim alleged that the accused officers, without justification, stopped him and had him take off his shoes and socks and unzip his pants. He further alleged that Officer "Aguilar" stuck his hand inside his [the victim's] underwear and under his genitals. The reporting party/victim related that the officers filled out a card with his name on it.	Illegal Search
Victim alleges that officers arrived at his apartment, illegally searched the premises, found him in a bedroom and placed him in custody withouta warrant or exigent circumstances. Victim alleges that officers arrived at his apartment, illegally searched the premises, found him in a bedroom and placed him in custody withouta warrant or exigent circumstances. Victim alleges that officers arrived at his apartment, illegally searched the premises, found him in a bedroom and placed him in custody withouta warrant or exigent circumstances.	False Arrest
On 21 March 2005, a complaint was registered with the Independent Police Review Authority (IPRA, formerly known as the Office of Professional Standards), regarding an incident that occurred in the 23rd District, in which several Chicago Police Department officers allegedly failed to obtain medical attention for an individual within a timely manner after observing the individual place an unknown object in his mouth and complain of an inability to breathe, failed to conduct themselves in a professional manner, and observed the misconduct of those officers principal to this incident and failed to report it. It is further alleged that one of the accused officers struck the individual in the face. Based on internal reports and witness statements, IPRA recommended to SUSTAIN the allegations against three (3) principally involved officers that they failed to obtain medical attention for the individual in a timely manner after observing the individual place an unidentified object into his mouth and complained of difficulty breathing, and that the accused officers failed to conduct themselves in a professional manner by failing to provide said attention. In addition, IPRA recommended that an allegation against a fourth accused officer that he allegedly failed to obtain immediate medical attention for a detainee, be UNFOUNDED because witness statements established that he did not witness the individual put the object in his mouth and therefore was not aware of the need for medical attention, and also he said that he had, as a matter of course, offered medical attention and it was declined. For allegations against those officers alleged to have been witnesses to the mistreatment of the individual and to have failed to report any misconduct and failed to conduct themselves in a professional manner, IPRA recommend to NOT SUSTAIN these allegations because witness statements were inconsistent and could not establish their presence when any misconduct occurred. Further, IPRA recommended a ten (10) day suspension for each of the three principally accused members.	Use Of Force
The reporting party alleged that the accused officer falsely arrested him for assault & battery to police officers and DUI. It is further alleged that the accused officer issued him several false citations. The reporting party alleged that the accused officer falsely arrested him for assault & battery to police officers and DUI. It is further alleged that the accused officer issued him several false citations.	False Arrest
The complainant stated that two people were having sex continuously on the hallway of his apartment and he called the police several times to report the incidnet. The complainant alleged that in spite of all his 911 calls, the police failed to respond.	Operation/Personnel Violations
On March 30, 2007, a complaint was registered with the Independent Police Review Authority (IPRA f/k/a The Office of Professional Standards), regarding a physical altercation that occurred in the 18th District, on March 2, 2007, allegedly involving an off-duty Chicago Police Department officer (Officer A), four on-duty Chicago Police Department officers (Officers B, C, D and E), an on-duty Chicago Police Department sergeant (Sergeant F), and an on-duty Chicago Police Department captain (Captain G). It was alleged that off-duty Officer A battered the complainants, and Officers B, C, D, E and Sergeant F were inattentive to duty in that they received information that the offenders who battered the complainants were possibly Department members and subsequently failed to included that information in the General Offense Case Report; failed to notify Captain G of allegations of misconduct against a Department member; and failed to submit a To/From Subject Report notifying the Department of the misconduct of which they had been made aware of. In addition, it was alleged that Captain G was inattentive to duty in that he received information that the offenders who battered the complainants were possibly Department members and subsequently failed to include that information in the General Offense Case Report; failed to submit a To/From Subject Report notifying the Department of the misconduct of which he had been made aware of; failed to ensure a Complaint Register Number was initiated after being informed that a Department member was possibly the offender in a battery; failed to ensure the related General Offense Case Report was properly submitted to the appropriate District Review Office in a timely matter; and brought discredit upon the Department when he was made aware of possible misconduct by a Department member, failed to report the incident, and failed to properly direct his subordinates. Based on statements from accused members and witnesses, IPRA recommended to NOT SUSTAIN the allegations that Officer A battered the complainants. Based on statements from the accused members and witnesses, IPRA recommend a finding of SUSTAIN for the allegations that the accused Officers B, C and Sergeant F were inattentive to duty in that they received information that the offenders who battered the complainants were possibly Department members and subsequently failed to include that information in the General Offense Case Report. Based on statements from the accused members and witnesses, IPRA recommend a finding of UNFOUNDED for the allegations that the accused Officers D and E were inattentive to duty in that they received information that the offenders who battered the complainants were possibly Department members and subsequently failed to include that information in the General Offense Case Report. Further, IPRA recommended a finding of UNFOUNDED for the allegation that the accused Officers B, C, D, E and Sergeant F failed to notify Captain G of allegations of misconduct against a Department member. Based on statements from the accused members, IPRA recommend a finding of SUSTAIN for the allegation that the accused Officers B, C and Sergeant F failed to submit a To/From Subject Report notifying the Department of the misconduct of which they had been made aware of. Based on statements from the accused members, IPRA recommend a finding of UNFOUNDED for the allegation that the accused Officers D and E failed to submit a To/From Subject Report notifying the Department of the misconduct of which they had been made aware of. Based on statements from the accused, report, and witnesses, IPRA recommend a finding of SUSTAIN for the allegation that Captain G was inattentive to duty in that he received information that the offenders who battered the complainants were possibly Department members and subsequently failed to include that information in the General Offense Case Report. Further, IPRA recommended a finding of SUSTAIN for the allegations that Captain G failed to submit a To/From Subject Report notifying the Department of the misconduct of which he had been made aware of and failed to ensure the related General Offense Case Report was properly submitted to the appropriate District Review Office in a timely matter. Based on statements from the accused, report, and witnesses, IPRA recommend a finding of NOT SUSTAINED for the allegation that Captain G failed to ensure the related General Offense Case Report was properly submitted to the appropriate District Review Office in a timely matter. Based on statements from the accused, report, and witnesses, IPRA recommend a finding of SUSTAIN for the allegation that Captain G brought discredit upon the Department when he was made aware of possible misconduct by a Department member, failed to report the incident, and failed to properly direct his subordinates. IPRA recommended a ten (10) day suspension for the accused captain, recommended a ten (10) day suspension for the accused sergeant, and recommended a violation be noted for the accused Officers A and B.	Supervisory Responsibilities
to provide the department with a address.	Operation/Personnel Violations
Complainant stated that he was involved in a traffic accident (hit & Run) and that the officers refused take police action.	Operation/Personnel Violations
In an incident involving two on-duty CPD Officers (Officer A and Officer B), two on-duty CPD Sergeants (Sergeant 1 and Sergeant 2) and two Complainants (Complainant 1 and Complainant 2), it was alleged that Officer A falsely charged Complainant 1 with resisting arrest, falsely charged Complainant 2 with fleeing/attempt to elude the police, falsified the circumstances of Complainant 2s arrest, falsified the circumstances of Complainant 1s arrest and brought discredit upon the Chicago Police Department with regards to the arrest and maltreatment of the Complainants. It was also alleged that Officer B falsely charged Complainant 1 with resisting arrest, falsely charged Complainant 2 with fleeing/attempt to elude the police, falsified the circumstances of Complainant 2s arrest, falsified the circumstances of Complainant 1s arrest, handcuffed Complainant 1 too tightly and pulled on the handcuffs while they were on Complainant 1s wrists, was rude and unprofessional during his contact with Complainant 2 when he directed profanities and engaged in an unjustified verbal argument, was rude and unprofessional during his contact with Complainant 1 when he directed profanities and engaged in an unjustified verbal argument, punched Complainant 2s vehicle passenger side door, and brought discredit upon the Chicago Police Department with regards to the arrest and maltreatment of the Complainants. It was further alleged that Sergeant 1 failed to take appropriate action and initiate a complaint on behalf of the Complainants. Finally, it was alleged that Sergeant 2 failed to initiate a complaint when Complainant 1 complained to her that Officer B was intentionally pulling down on the handcuffs on his wrist causing discomfort and pain, and failed to take action when Complainant 1 complained to her that Officer B was intentionally pulling down on the handcuffs on his wrist causing discomfort and pain. Finding: Officer A: During mediation, Officer A agreed to accept IPRAs finding of SUSTAINED and a penalty of a 60-day suspension for the allegations that he falsely charged Complainant 2 with fleeing/attempt to elude the police, falsified the circumstances of Complainant 2s arrest, falsified the circumstances of Complainant 1s arrest, and brought discredit upon the Chicago Police Department in regards to the arrest and maltreatment of the Complainants; NOT SUSTAINED for the allegation that he falsely charged Complainant 1 with resisting arrest. Officer B: During mediation, Officer B agreed to accept IPRAs finding of SUSTAINED and a penalty of a 120-day suspension for the allegations that he falsely charged Complainant 2 with fleeing/attempt to elude the police, falsified the circumstances of Complainant 2s arrest, falsified the circumstances of Complainant 1s arrest, handcuffed Complainant 1 too tightly and pulled on the handcuffs while they were on Complainant 1s wrists, was rude and unprofessional during his contact with Complainant 2 when he directed profanities and engaged in an unjustified verbal argument, was rude and unprofessional during his contact with Complainant 1 when he directed profanities and engaged in an unjustified verbal argument, punched Complainant 2s vehicle passenger side door, and brought discredit upon the Chicago Police Department with regards to the arrest and maltreatment of the Complainants; NOT SUSTAINED for the allegation that he falsely charged Complainant 1 with resisting arrest. Sergeant 1: A finding of NOT SUSTAINED for the allegation. Sergeant 2: A finding of NOT SUSTAINED for all the allegations.	Use Of Force
THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICER ARRESTED HIM WITHOUT JUSTIFICATION. THE REPORTING PARTY ALLEGES THAT THE ACCUSED SUPERVISOR AND OFFICERS ARRESTED HIM WITHOUT JUSTIFICATION.	False Arrest
February 8, 2018 11:30 am. 530 S. Homan Ave., Chicago, IL 60624 February 9, 2018 5:58 pm. Complainant, ?(_alleged that he was unlawfully stopped without reasonable suspicion by Chicago police officers and that the Chicago police officers then detained him for an unreasonable amount of time. The stop occurred just outside the Kedzie?Homan CTA Blue Line stop. After a preliminary investigation by the Chicago police officers, _was transported to the - District police station. Subsequently, _was issued an Administrative Notice of Ordinance Violation _further alleged that while at the - District police station he attempted to make a complaint regarding the incident and was prohibited from doing so.	False Arrest
On July 2, 2011, a complaint was registered with the Independent Police Review Authority (IPRA), regarding three separate incidents involving one off-duty Chicago Police Department (CPD) Officer (Officer A) and one on-duty CPD Sergeant (Sergeant B). It was alleged that on an unspecified date in 2008, that Officer A pushed the Victim. It was alleged that on November 14, 2010, that Officer A engaged in an unjustified physical altercation with the Victim and that Sergeant B failed to initiate a complaint log number. It was also alleged that on July 2, 2011, Officer A was arrested for Domestic Battery; failed to provide the Department with a current address; used Department equipment for Non-Departmental purposes; and was insubordinate in that he disobeyed a direct order given by Sergeant C. Based on statements from the accused members, the Victim and witnesses, OEMC, department, court, and phone records, ET photographs, IPRA recommended to SUSTAIN the allegations that Officer A was arrested for Domestic Battery; failed to provide the Department with a current address; and used Department equipment for Non- Departmental purposes on July 2, 2011. IPRA recommended to NOT SUSTAIN the allegations that Officer A pushed the Victim on an unspecified date in 2008, engaged in an unjustified physical altercation with the Victim on November 14, 2010 and was insubordinate in that he disobeyed a direct order given by Sergeant C on July 2, 2011. IPRA recommended to SUSTAIN the allegation that Sergeant B failed to initiate a complaint log number on November 14, 2010. IPRA recommended a ten (10) day suspension for Officer A and a written reprimand for Sergeant B.	Supervisory Responsibilities
The complainant states she called 911 about her neighbor, who has been terrorizing her for two years. The complainant alleges that the accused officer refused to arrest the offender who remained on the scene and said, "If | arrest her, I'm going to arrest you." Reference: Case Reports: RD# and ROAI	Operation/Personnel Violations
confidential investigation	Operation/Personnel Violations
The complainants alleged that the accused officer stopped them without justification, referred to them as “hillbillies” several times, and told fo tell him what he had been arrested for previously or he would issue citations to him. The complainants alleged that the accused officer stopped them without justification, verbally abused them and referred to them as “hillbillies" several times. The complainants alleged that the accused officer stopped and searched their vehicle without justification and verbally abused them. The complainants alleged that the accused officer stopped and searched their vehicle without justification, called a “punk” and verbally abused them, and threatened to write them citations.	Illegal Search
TO TRINITY	Illegal Search
In an incident involving an off-duty CPD Officer, it was alleged that the Officer was inattentive to duty in that he discharged his firearm without identifying the appropriate target and, while on- duty, provided a false statement regarding his actions in the police- involved shooting.	Use Of Force
On December 29, 2007, a complaint was registered with the Independent Police Review Authority (IPRA), regarding incidents occurring in the 12th District, on December 28, 2007, and December 29, 2007. It was alleged that on December 28, 2007, during a domestic altercation with his wife, an off-duty Chicago Police Department (CPD) officer verbally abused her; threatened her; was intoxicated; operated a motor vehicle under the influence of alcohol; and failed to properly secure his firearms. In addition, it was alleged that on December 29, 2007, the officer, while off duty and during a domestic altercation with his wife, verbally abused and threatened her. It is further alleged that the officer failed to properly secure his firearms on numerous dates and times during their marriage. Based on statements from the accused officer and his wife, IPRA recommend a finding of NOT SUSTAINED for the allegations stemming from the events on December 28, 2007, that the accused verbally abused her; threatened her; was intoxicated; and operated a motor vehicle under the influence of alcohol. Further, IPRA recommended to SUSTAIN the allegation that the accused failed to properly secure his firearms on December 28, 2007. Further, IPRA recommending a finding of NOT SUSTAINED for the allegations stemming from events on December 29, 2007, that the accused verbally abused and threatened her. Further, IPRA recommended a finding of NOT SUSTAINED for the allegation that the accused failed to properly secure his firearms on numerous dates and times during their marriage. IPRA recommended a twenty (20) day suspension for the accused member.	Domestic
It is reported that 16 ziplock bags of suspect cannabis were discovered in one of the Arrestee Processing Rooms.	Operation/Personnel Violations
The complainant alleged that the accused officers while conducting a search failed to inventory or return $2,000-.	Lockup Procedures
The complainant alleged that the accused officers falsely arrested the complainant for possession of a controlled substance. The complainant stated that he never had any drugs on him at the time of the arrest.	False Arrest
The reporting party alleges that an unknown white male officer, without his consent, entered and searched his vehicle. He additionally alleges that the officer pried open and broke his vehicle's glove box. The reporting party further alleges that an unknown officer removed, and did not return, a pocket knife from his pocket. He also alleges that the officers referred to him as a "Gang Member," and verbally abused him by stating, "You dumb mother fucker.”	Illegal Search
The reporting party alleges that a male black uniformed officer, possibly named &#8220;Lofton&#8221 ;, was rude and unprofessional towards him for no apparent teason. The reporting party alleges that the officer stated in an aggressive manner, &#8220;Get the fuck from over here.&#8221; The reporting party further alleges that the officer searched him and his backpack without justification. The reporting party states that there is a CPD camera located near _ where the incident had occurred.	Illegal Search
The reporting party alleged that her Illinois State identification card which was inventoried — was not in her property bag. It is further alleged that during her arrest, the accused officers refused to allow her to bring her medication with her. It is alleged that the accused officers unnecessarily detained her for four days at the 014th District police station before transporting her to Cook County Jail. A	Lockup Procedures
On 09 September 2007, a complaint was registered with the Independent Police Review Authority regarding an incident occurring in the 22nd District, on September 9, 2007, involving off-duty Chicago Police Department Officer A and on-duty Chicago Police Department Officer B. It was alleged that while off-duty, Officer A unlawfully entered complainants residence, which resulted in the officers arrest for Criminal Trespass, displayed his handgun, which resulted in the officers arrest for Aggravated Assault, and was intoxicated. In addition, it was alleged that an on-duty Officer B attempted to prevent complainant from pursuing criminal charges against Officer A. Based on statements from the accused officer and witnesses, IPRA recommended to SUSTAIN the allegation that Officer A unlawfully entered complainants residence, which resulted in his arrest for Criminal Trespass. Further, based on statements from the accused officer and witnesses, IPRA recommended to SUSTAIN the allegation that Officer A displayed his handgun, which resulted in his arrest for Aggravated Assault. Based on statements from the accused officer, witnesses, and tests, IPRA recommended to SUSTAIN the allegation that Officer A was intoxicated. Further, based on statements from the accused officer and witnesses, IPRA recommended to SUSTAIN the allegation that Officer B attempted to prevent complainant from pursuing criminal charges against Officer A. IPRA recommended that Officer A be suspended for fifteen (15) days and that Officer B be suspended for five (5) days.	Operation/Personnel Violations
The reporting party alleges the accused borrowed $6,000.00 from him for a reservation down payment at the HORSESHOE VENUE for the Chicago Police Memorial Poker Tournament. The reporting party also alleges the accused stated he would repay the reporting party on 01 SEPTEMBER 2011. The reporting party further alleges the accused has not repaid the loan.	Conduct Unbecoming (Off-Duty)
THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICER ARRESTED HIM WITHOUT JUSTIFICATION. THE REPORTING PARTY ALLEGES THAT THE ACCUSED SUPERVISOR AND OFFICERS ARRESTED HIM WITHOUT JUSTIFICATION.	False Arrest
The reporting party that the accused, P.O. Lionel PIPER, Star 14650, Employee Unit 212 kicked in the door to his residence al at 0034 hours on 03 June 2014 The reporting part, , alleges that the accused, Sgt. Gregory SLOYAN, |, Unit 212 kicked in the door to his residence at at 0034 hours on 03 June 2014 The reporting part» ______iigges that the accused, P.O Nicholas RUMAS, Star 12777 ~ A Unit 212 kicked in the door to his residence at 0034 hours on 03 June 2014 The reporting party, leges that the accused, P.O. Lionel PIPER Star 14959. Emninvag , Unit 212 searched his residence at at 0034 hours on 03 June 2014 without a warrant or permission The reporting party lledes that the accused, Sgt Gregory SLOYAN Star 892 Freninyee , Unit 212 searched his residence a at 0034 hours on 03 June 2014 without a warrant or permission. The reporting party, __ alleges that the accused, P.O. Nicholas RUMAS. Star 13731 Fmninvee_ Unit 212 searched his residence 0034 hours on 03 June 2014 without a warrant or permission	Illegal Search
The reporting party alleges that the accused searched him, the victims, and his without justification. The reporting party further alleges that the accused was disrespectful by swearing at him and the victims and by threatening to taser them. The reporting party alleges that the accused searched him, the victims, and his without justification. The reporting party further alleges that the accused was disrespectful by swearing at him and the victims and by threatening to taser them. The reporting party alleges that the accused searched him, the victims, and his without justification. The reporting party further alleges that the accused was disrespectful by swearing at him and the victims and by threatening to taser them.	Illegal Search
The reporting party alleges the accused responded to his telephone call for Police service when a male grabbed a bottle of wine off the shelf in a grocery store and attempted to hit him on the head with it. The reporting party also alleges the male threatened him in the presence of the accused and the accused refused to arrest the offender. The reporting party also alleges the accused stated to him, "Shut the fuck up, your story doesn't make any sense” The reporting party alleges the accused responded to his call for a Supervisor. The reporting party alleges the accused only spoke with accused P.O. SMART and witness Officer THOMAS and never spoke with him. The reporting party further alleges the accused also refused to arrest the male that attempted to strike him with a wine bottle and threatened him in the presence of accused P.O. SMART.	Operation/Personnel Violations
On August 10, 2008, a complaint was registered with the Independent Police Review Authority (IPRA), regarding an incident that occurred on August 9, 2008, involving one on-duty Chicago Police Department (CPD) Officer. It was alleged that the Officer used excessive force in striking the Victim about the body with a metal baton, stomped him about the body, kicked him about the body, and violated his Fourth Amendment rights by falsely arresting him. It was also alleged that the Officer failed to properly document his encounter with the Victim. Based on statements from the accused, the victim and witnesses, photographs, medical records, and police reports, IPRA recommended to SUSTAIN the allegations that the Officer used excessive force in striking the Victim about the body with a metal baton and failed to properly document his encounter with the Victim. IPRA recommended a finding of NOT SUSTAINED for the allegations that the Officer stomped and kicked the Victim about the body. IPRA recommended a finding of UNFOUNDED for the allegation that the Officer violated the Victims Fourth Amendment rights by falsely arresting him. IPRA recommended a ninety (90) day suspension for the Officer.	Use Of Force
The reporting party alleged that the accused stopped her under the false pretense that her break lights were out. The accused ordered her and her boyfriend ___oexit the vehicle, at which time the accused searched them and their vehicle without justification. One of the officers stated "Go ahead and tell them so you can play the race card	Illegal Search
On October 4, 2006, a complaint was registered with the Independent Police Review Authority (IPRA f/k/a The Office of Professional Standards), regarding an incident occurring in the 8th District, on October 3, 2006, involving five on-duty Chicago Police Department (CPD) officers (Officers A, B, C, D, and E) and one on-duty CPD commander (Commander F). It was alleged that Officer A, who was off-duty, directed profanity at the complainant and his son; pointed a weapon at the complainant and his son without justification; and twisted the complainants finger. It was also alleged that on August 13, 2009, Officer A provided an inaccurate statement to IPRA. In addition, it was alleged that Officers B, C, D, and E detained the complainant and his son without justification; failed to perform a duty in that they left the complainants son, a minor, unattended when they took the complainant into custody; and improperly impounded the complainants vehicle. It was also alleged that Commander F detained the complainant without justification and improperly impounded the complainants vehicle. The complainant also filed a civil lawsuit in which he alleged that Officer A punched, slapped, kicked and kneed him and his son; detained him and his son without justification; and was intoxicated while off-duty. In the same lawsuit, the complainant also alleged that Officers B, C, D, and E detained him and his son without justification; failed to perform a duty in that they left the complainants son, a minor, unattended when they took the complainant into custody; and properly impounded the complainants vehicle. In the same lawsuit, the complainant also alleged that Commander F detained him without justification and improperly impounded his vehicle. Based on statements from the accused officers, complainants, reports, audio-recordings and witnesses, IPRA recommended to SUSTAIN the allegations that Officer A directed profanity at the complainant and his son, and that he provided an inaccurate statement to IPRA. Further, IPRA recommended a finding of NOT SUSTAINED for the allegations that Officer A pointed a weapon at the complainant and his son; punched, slapped, kicked and kneed the complainant and his son; detained the complainant and his son without justification; properly impounded the complainants car; and twisted the complainants finger. Further, IPRA recommended a finding of UNFOUNDED for the allegation that Officer A was intoxicated while off-duty. Based on statements from the accused officers, reports, and witnesses, IPRA recommended a finding of NOT SUSTAINED for the allegations that Officers B, C, D, and E detained the complainant and his son without justification and improperly impounded the complainants vehicle. Further, IPRA recommended to SUSTAIN the allegations that Officers B, C, D and E failed to perform a duty in that they left the complainants son, a minor, unattended when they took complainant into custody. Based on statements from the accused officers, reports, and witnesses, IPRA recommended a finding of UNFOUNDED for the allegation that Commander F detained the complainant without justification and improperly impounded his car. IPRA recommended that Officer A be suspended for sixty (60) days and that Officers B, C, D, and E each be suspended for three (3) days.	Use Of Force
THE REPORTING PARTY STATES THAT, HER EX-BOYFRIEND DAMAGED HER PROPERTY AND SHE CALLED THE POLICE TO REPORT THE INCIDENT. SHE ALLEGES THAT THE ACCUSED OFFICERS REFUSED TO LISTEN TO HER, ACCUSED HER OF LYING, REFUSED TO PROVIDE HER WITH A POLICE REPORT AND ALLOWED THE EX-BOYFRIEND TO LEAVE.	Operation/Personnel Violations
THE REPORTING PARTY ALLEGES THAT THE ACCUSED OFFICER STOPPED HIM AND QUESTIONED HIM WITHOUT JUSTIFICATION. HE ALSO ALLEGES THE ACCUSED OFFICER SEARCHED HIS VEHICLE AND REFUSED TO PROVIDE HIS STAR NUMBER UPON HIS REQUEST.	Illegal Search
